market,candle_date_time_utc,candle_date_time_kst,opening_price,high_price,low_price,trade_price,timestamp,candle_acc_trade_price,candle_acc_trade_volume,unit
KRW-BTC,2025-02-27T14:55:00,2025-02-27T23:55:00,124536000.0,124537000.0,124100000.0,124100000.0,1740668399445,4746828210.04023,38.17670779,5
KRW-BTC,2025-02-27T14:50:00,2025-02-27T23:50:00,124869000.0,125273000.0,124536000.0,124536000.0,1740668099897,3431019754.43219,27.48095672,5
KRW-BTC,2025-02-27T14:45:00,2025-02-27T23:45:00,125059000.0,125491000.0,124714000.0,124764000.0,1740667797461,3622646702.13163,28.98673953,5
KRW-BTC,2025-02-27T14:40:00,2025-02-27T23:40:00,125569000.0,125570000.0,125000000.0,125040000.0,1740667496631,3782658667.53949,30.22705871,5
KRW-BTC,2025-02-27T14:35:00,2025-02-27T23:35:00,125893000.0,126000000.0,125496000.0,125569000.0,1740667197927,1678441322.94685,13.34763379,5
KRW-BTC,2025-02-27T14:30:00,2025-02-27T23:30:00,126081000.0,126091000.0,125761000.0,125963000.0,1740666898096,1538190643.06519,12.20989696,5
KRW-BTC,2025-02-27T14:25:00,2025-02-27T23:25:00,125423000.0,126154000.0,125423000.0,126081000.0,1740666599695,2031937736.84796,16.17180286,5
KRW-BTC,2025-02-27T14:20:00,2025-02-27T23:20:00,125191000.0,125426000.0,125160000.0,125420000.0,1740666299494,1493548977.28623,11.92330961,5
KRW-BTC,2025-02-27T14:15:00,2025-02-27T23:15:00,125793000.0,125793000.0,125160000.0,125200000.0,1740665999125,2896500305.35182,23.11053519,5
KRW-BTC,2025-02-27T14:10:00,2025-02-27T23:10:00,125928000.0,125928000.0,125634000.0,125793000.0,1740665699714,728220108.21677,5.78848623,5
KRW-BTC,2025-02-27T14:05:00,2025-02-27T23:05:00,125957000.0,126026000.0,125638000.0,125860000.0,1740665398368,1326090236.93274,10.53490136,5
KRW-BTC,2025-02-27T14:00:00,2025-02-27T23:00:00,125826000.0,126117000.0,125826000.0,125957000.0,1740665098401,1038931216.89699,8.24584373,5
KRW-BTC,2025-02-27T13:55:00,2025-02-27T22:55:00,125486000.0,125884000.0,125480000.0,125826000.0,1740664799890,1739708001.65058,13.83814331,5
KRW-BTC,2025-02-27T13:50:00,2025-02-27T22:50:00,125792000.0,125840000.0,125280000.0,125486000.0,1740664498798,5599971780.69784,44.63685794,5
KRW-BTC,2025-02-27T13:45:00,2025-02-27T22:45:00,126598000.0,126750000.0,125792000.0,125792000.0,1740664199647,2378547711.74482,18.84363686,5
KRW-BTC,2025-02-27T13:40:00,2025-02-27T22:40:00,126639000.0,126643000.0,126396000.0,126590000.0,1740663896365,1515998106.37901,11.98057069,5
KRW-BTC,2025-02-27T13:35:00,2025-02-27T22:35:00,125916000.0,126650000.0,125710000.0,126639000.0,1740663599572,2339148313.84521,18.53504637,5
KRW-BTC,2025-02-27T13:30:00,2025-02-27T22:30:00,126330000.0,126582000.0,125645000.0,125916000.0,1740663299926,4026839717.27775,31.94458639,5
KRW-BTC,2025-02-27T13:25:00,2025-02-27T22:25:00,126127000.0,126331000.0,126093000.0,126331000.0,1740662999620,1055269409.11993,8.36035036,5
KRW-BTC,2025-02-27T13:20:00,2025-02-27T22:20:00,126320000.0,126407000.0,126054000.0,126126000.0,1740662698089,930150118.29493,7.37240351,5
KRW-BTC,2025-02-27T13:15:00,2025-02-27T22:15:00,126200000.0,126515000.0,126160000.0,126354000.0,1740662399320,1213435385.76027,9.5969944,5
KRW-BTC,2025-02-27T13:10:00,2025-02-27T22:10:00,126225000.0,126225000.0,126129000.0,126200000.0,1740662098754,406758818.65486,3.2236213,5
KRW-BTC,2025-02-27T13:05:00,2025-02-27T22:05:00,126226000.0,126229000.0,126070000.0,126225000.0,1740661799876,1359965608.53248,10.7798761,5
KRW-BTC,2025-02-27T13:00:00,2025-02-27T22:00:00,126097000.0,126229000.0,126003000.0,126226000.0,1740661499120,1451351909.77337,11.50654765,5
KRW-BTC,2025-02-27T12:55:00,2025-02-27T21:55:00,126502000.0,126502000.0,126096000.0,126097000.0,1740661200020,2028321052.55935,16.06613658,5
KRW-BTC,2025-02-27T12:50:00,2025-02-27T21:50:00,126640000.0,126676000.0,126500000.0,126502000.0,1740660899754,579325210.55946,4.5760491,5
KRW-BTC,2025-02-27T12:45:00,2025-02-27T21:45:00,126678000.0,126700000.0,126585000.0,126640000.0,1740660599108,307848981.72649,2.43078307,5
KRW-BTC,2025-02-27T12:40:00,2025-02-27T21:40:00,126600000.0,126700000.0,126584000.0,126700000.0,1740660296248,596458187.30177,4.70994111,5
KRW-BTC,2025-02-27T12:35:00,2025-02-27T21:35:00,126583000.0,126700000.0,126583000.0,126600000.0,1740659996733,754628583.2505,5.95858514,5
KRW-BTC,2025-02-27T12:30:00,2025-02-27T21:30:00,126603000.0,126620000.0,126455000.0,126583000.0,1740659700021,1035262037.93067,8.17947541,5
KRW-BTC,2025-02-27T12:25:00,2025-02-27T21:25:00,126446000.0,126606000.0,126432000.0,126606000.0,1740659399891,764453465.19765,6.04395885,5
KRW-BTC,2025-02-27T12:20:00,2025-02-27T21:20:00,126290000.0,126452000.0,126281000.0,126446000.0,1740659096183,817515438.26121,6.47136721,5
KRW-BTC,2025-02-27T12:15:00,2025-02-27T21:15:00,126399000.0,126500000.0,126258000.0,126292000.0,1740658799886,1051455548.43266,8.32266446,5
KRW-BTC,2025-02-27T12:10:00,2025-02-27T21:10:00,126557000.0,126594000.0,126200000.0,126399000.0,1740658499936,1576760749.23869,12.47497445,5
KRW-BTC,2025-02-27T12:05:00,2025-02-27T21:05:00,126915000.0,126994000.0,126461000.0,126557000.0,1740658197928,1768208006.60144,13.95591815,5
KRW-BTC,2025-02-27T12:00:00,2025-02-27T21:00:00,126840000.0,127100000.0,126739000.0,126915000.0,1740657899035,1635970168.50699,12.88475102,5
KRW-BTC,2025-02-27T11:55:00,2025-02-27T20:55:00,126470000.0,126900000.0,126460000.0,126864000.0,1740657599754,1725252366.7806,13.61458275,5
KRW-BTC,2025-02-27T11:50:00,2025-02-27T20:50:00,126571000.0,126571000.0,126326000.0,126466000.0,1740657299839,1831148105.68334,14.48426196,5
KRW-BTC,2025-02-27T11:45:00,2025-02-27T20:45:00,126567000.0,126695000.0,126500000.0,126500000.0,1740656999000,865199953.03756,6.83369865,5
KRW-BTC,2025-02-27T11:40:00,2025-02-27T20:40:00,126573000.0,126731000.0,126506000.0,126568000.0,1740656699729,1099067755.77089,8.68246678,5
KRW-BTC,2025-02-27T11:35:00,2025-02-27T20:35:00,126651000.0,126777000.0,126532000.0,126573000.0,1740656399982,1691163677.99282,13.35061702,5
KRW-BTC,2025-02-27T11:30:00,2025-02-27T20:30:00,126981000.0,126981000.0,126570000.0,126691000.0,1740656099400,1845876594.2844,14.56227485,5
KRW-BTC,2025-02-27T11:25:00,2025-02-27T20:25:00,127158000.0,127299000.0,126972000.0,126972000.0,1740655800025,1840985420.86156,14.48218201,5
KRW-BTC,2025-02-27T11:20:00,2025-02-27T20:20:00,127228000.0,127300000.0,127000000.0,127123000.0,1740655499861,1894246469.31463,14.89016743,5
KRW-BTC,2025-02-27T11:15:00,2025-02-27T20:15:00,126993000.0,127300000.0,126989000.0,127300000.0,1740655199840,2594240367.01379,20.41892312,5
KRW-BTC,2025-02-27T11:10:00,2025-02-27T20:10:00,127001000.0,127067000.0,126834000.0,127014000.0,1740654899728,2563881305.25939,20.19908797,5
KRW-BTC,2025-02-27T11:05:00,2025-02-27T20:05:00,127077000.0,127325000.0,127000000.0,127000000.0,1740654599267,2783092260.5526,21.88616908,5
KRW-BTC,2025-02-27T11:00:00,2025-02-27T20:00:00,127370000.0,127493000.0,127043000.0,127077000.0,1740654297772,5481650061.49148,43.06280734,5
KRW-BTC,2025-02-27T10:55:00,2025-02-27T19:55:00,126802000.0,127400000.0,126801000.0,127371000.0,1740653999784,5755649032.75604,45.29361558,5
KRW-BTC,2025-02-27T10:50:00,2025-02-27T19:50:00,126320000.0,126853000.0,126252000.0,126820000.0,1740653699897,3854076321.55373,30.43395918,5
KRW-BTC,2025-02-27T10:45:00,2025-02-27T19:45:00,126271000.0,126450000.0,126179000.0,126252000.0,1740653399614,2962755789.64384,23.45468893,5
KRW-BTC,2025-02-27T10:40:00,2025-02-27T19:40:00,126199000.0,126327000.0,126172000.0,126272000.0,1740653099674,1383812632.48084,10.96010108,5
KRW-BTC,2025-02-27T10:35:00,2025-02-27T19:35:00,126047000.0,126200000.0,126002000.0,126172000.0,1740652799561,947527972.09579,7.51229791,5
KRW-BTC,2025-02-27T10:30:00,2025-02-27T19:30:00,126084000.0,126089000.0,125910000.0,126089000.0,1740652497639,738866730.60882,5.86421451,5
KRW-BTC,2025-02-27T10:25:00,2025-02-27T19:25:00,125971000.0,126121000.0,125970000.0,126085000.0,1740652198564,571313809.00617,4.53304998,5
KRW-BTC,2025-02-27T10:20:00,2025-02-27T19:20:00,126076000.0,126114000.0,125887000.0,126000000.0,1740651899988,503533261.79993,3.99587832,5
KRW-BTC,2025-02-27T10:15:00,2025-02-27T19:15:00,126005000.0,126080000.0,125989000.0,126080000.0,1740651598354,550068621.84032,4.36497327,5
KRW-BTC,2025-02-27T10:10:00,2025-02-27T19:10:00,126110000.0,126133000.0,126000000.0,126005000.0,1740651298030,566777613.4066,4.49608452,5
KRW-BTC,2025-02-27T10:05:00,2025-02-27T19:05:00,125800000.0,126174000.0,125778000.0,126050000.0,1740650998883,1151689438.55578,9.13934174,5
KRW-BTC,2025-02-27T10:00:00,2025-02-27T19:00:00,125646000.0,125832000.0,125500000.0,125800000.0,1740650699984,691446767.22922,5.50283379,5
KRW-BTC,2025-02-27T09:55:00,2025-02-27T18:55:00,125832000.0,125850000.0,125500000.0,125653000.0,1740650399251,778776606.76366,6.19877512,5
KRW-BTC,2025-02-27T09:50:00,2025-02-27T18:50:00,125956000.0,125956000.0,125832000.0,125833000.0,1740650099274,543331565.98189,4.31635707,5
KRW-BTC,2025-02-27T09:45:00,2025-02-27T18:45:00,126052000.0,126052000.0,125898000.0,125956000.0,1740649799943,521376824.5616,4.1396676,5
KRW-BTC,2025-02-27T09:40:00,2025-02-27T18:40:00,125954000.0,126111000.0,125940000.0,126053000.0,1740649499690,1134020869.55702,8.99575835,5
KRW-BTC,2025-02-27T09:35:00,2025-02-27T18:35:00,125912000.0,125955000.0,125833000.0,125955000.0,1740649198643,439323629.65154,3.48906776,5
KRW-BTC,2025-02-27T09:30:00,2025-02-27T18:30:00,125670000.0,126002000.0,125670000.0,125940000.0,1740648899131,1044052557.99345,8.29319106,5
KRW-BTC,2025-02-27T09:25:00,2025-02-27T18:25:00,125589000.0,125670000.0,125502000.0,125670000.0,1740648599811,449860989.26539,3.58068005,5
KRW-BTC,2025-02-27T09:20:00,2025-02-27T18:20:00,125523000.0,125654000.0,125408000.0,125589000.0,1740648299222,604338240.31005,4.81398717,5
KRW-BTC,2025-02-27T09:15:00,2025-02-27T18:15:00,125739000.0,125784000.0,125401000.0,125518000.0,1740647993463,1037465383.39868,8.26476883,5
KRW-BTC,2025-02-27T09:10:00,2025-02-27T18:10:00,125895000.0,125895000.0,125580000.0,125700000.0,1740647699664,954373177.42533,7.58829147,5
KRW-BTC,2025-02-27T09:05:00,2025-02-27T18:05:00,125900000.0,126000000.0,125777000.0,125889000.0,1740647400027,571479923.57346,4.53766777,5
KRW-BTC,2025-02-27T09:00:00,2025-02-27T18:00:00,125500000.0,125900000.0,125433000.0,125777000.0,1740647099792,1436546965.92936,11.4250555,5
KRW-BTC,2025-02-27T08:55:00,2025-02-27T17:55:00,125427000.0,125500000.0,125355000.0,125500000.0,1740646798285,943951950.11961,7.52469928,5
KRW-BTC,2025-02-27T08:50:00,2025-02-27T17:50:00,125500000.0,125561000.0,125411000.0,125448000.0,1740646499862,525544340.99056,4.18906947,5
KRW-BTC,2025-02-27T08:45:00,2025-02-27T17:45:00,125408000.0,125744000.0,125406000.0,125500000.0,1740646199184,982386769.57074,7.82683007,5
KRW-BTC,2025-02-27T08:40:00,2025-02-27T17:40:00,125427000.0,125428000.0,125258000.0,125406000.0,1740645895101,910240300.11637,7.2609809,5
KRW-BTC,2025-02-27T08:35:00,2025-02-27T17:35:00,125402000.0,125577000.0,125387000.0,125428000.0,1740645599164,1623921711.07938,12.94251381,5
KRW-BTC,2025-02-27T08:30:00,2025-02-27T17:30:00,125456000.0,125509000.0,125372000.0,125402000.0,1740645300018,1377455568.97399,10.98185319,5
KRW-BTC,2025-02-27T08:25:00,2025-02-27T17:25:00,125778000.0,125779000.0,125332000.0,125456000.0,1740644998362,2255350539.4331,17.97625375,5
KRW-BTC,2025-02-27T08:20:00,2025-02-27T17:20:00,125860000.0,125972000.0,125643000.0,125787000.0,1740644698265,1046824177.44393,8.32466946,5
KRW-BTC,2025-02-27T08:15:00,2025-02-27T17:15:00,126000000.0,126001000.0,125683000.0,125826000.0,1740644399735,1307323709.95594,10.3908332,5
KRW-BTC,2025-02-27T08:10:00,2025-02-27T17:10:00,126230000.0,126275000.0,126000000.0,126000000.0,1740644099933,1396783132.74318,11.08295143,5
KRW-BTC,2025-02-27T08:05:00,2025-02-27T17:05:00,126246000.0,126383000.0,126200000.0,126231000.0,1740643799713,1055251137.54671,8.35614269,5
KRW-BTC,2025-02-27T08:00:00,2025-02-27T17:00:00,126078000.0,126247000.0,126016000.0,126200000.0,1740643499790,1032833899.07968,8.19044111,5
KRW-BTC,2025-02-27T07:55:00,2025-02-27T16:55:00,126280000.0,126381000.0,126080000.0,126080000.0,1740643198596,902523045.31128,7.14984357,5
KRW-BTC,2025-02-27T07:50:00,2025-02-27T16:50:00,126278000.0,126385000.0,126189000.0,126280000.0,1740642899703,1395779396.28542,11.05140505,5
KRW-BTC,2025-02-27T07:45:00,2025-02-27T16:45:00,126100000.0,126320000.0,126089000.0,126278000.0,1740642599110,1409313895.78542,11.16428261,5
KRW-BTC,2025-02-27T07:40:00,2025-02-27T16:40:00,126277000.0,126384000.0,126001000.0,126100000.0,1740642299873,1638769857.44103,12.98433784,5
KRW-BTC,2025-02-27T07:35:00,2025-02-27T16:35:00,126164000.0,126499000.0,126105000.0,126322000.0,1740641998610,3592845383.53788,28.4416181,5
KRW-BTC,2025-02-27T07:30:00,2025-02-27T16:30:00,126047000.0,126175000.0,126000000.0,126160000.0,1740641699939,3099046042.24668,24.58203617,5
KRW-BTC,2025-02-27T07:25:00,2025-02-27T16:25:00,125955000.0,126100000.0,125812000.0,126047000.0,1740641399721,2955673175.54388,23.47088201,5
KRW-BTC,2025-02-27T07:20:00,2025-02-27T16:20:00,125841000.0,126117000.0,125841000.0,126000000.0,1740641099977,2832484458.93544,22.4778677,5
KRW-BTC,2025-02-27T07:15:00,2025-02-27T16:15:00,125532000.0,125900000.0,125525000.0,125900000.0,1740640797837,1338692058.51837,10.6549701,5
KRW-BTC,2025-02-27T07:10:00,2025-02-27T16:10:00,125783000.0,125849000.0,125532000.0,125536000.0,1740640499787,2336299158.41566,18.59112803,5
KRW-BTC,2025-02-27T07:05:00,2025-02-27T16:05:00,125859000.0,125958000.0,125770000.0,125770000.0,1740640199922,1509602881.72827,11.9937513,5
KRW-BTC,2025-02-27T07:00:00,2025-02-27T16:00:00,125711000.0,125970000.0,125711000.0,125859000.0,1740639898580,1115991648.06255,8.867479,5
KRW-BTC,2025-02-27T06:55:00,2025-02-27T15:55:00,126039000.0,126039000.0,125629000.0,125711000.0,1740639598422,3336515405.84691,26.53538076,5
KRW-BTC,2025-02-27T06:50:00,2025-02-27T15:50:00,126039000.0,126160000.0,126004000.0,126034000.0,1740639299550,1506413955.52192,11.94467925,5
KRW-BTC,2025-02-27T06:45:00,2025-02-27T15:45:00,126189000.0,126308000.0,125969000.0,126039000.0,1740638999803,3566315727.00414,28.28223102,5
KRW-BTC,2025-02-27T06:40:00,2025-02-27T15:40:00,126216000.0,126594000.0,126172000.0,126190000.0,1740638699858,9178685324.2041,72.6475785,5
KRW-BTC,2025-02-27T06:35:00,2025-02-27T15:35:00,125630000.0,126299000.0,125630000.0,126231000.0,1740638398949,4679387132.13622,37.12661242,5
KRW-BTC,2025-02-27T06:30:00,2025-02-27T15:30:00,125757000.0,125800000.0,125590000.0,125630000.0,1740638099912,3298529467.10126,26.2472609,5
KRW-BTC,2025-02-27T06:25:00,2025-02-27T15:25:00,125603000.0,125758000.0,125441000.0,125757000.0,1740637800035,7459261438.1273,59.37968453,5
KRW-BTC,2025-02-27T06:20:00,2025-02-27T15:20:00,125237000.0,125602000.0,125236000.0,125602000.0,1740637499925,4827958481.38547,38.49486254,5
KRW-BTC,2025-02-27T06:15:00,2025-02-27T15:15:00,124990000.0,125241000.0,124895000.0,125241000.0,1740637199183,1701753640.898,13.598785,5
KRW-BTC,2025-02-27T06:10:00,2025-02-27T15:10:00,124951000.0,125110000.0,124857000.0,124944000.0,1740636899667,1594625375.1634,12.76222351,5
KRW-BTC,2025-02-27T06:05:00,2025-02-27T15:05:00,125033000.0,125105000.0,124918000.0,124951000.0,1740636599894,2754071132.90071,22.02274863,5
KRW-BTC,2025-02-27T06:00:00,2025-02-27T15:00:00,125086000.0,125091000.0,124918000.0,125033000.0,1740636299405,1400058905.07675,11.19901409,5
KRW-BTC,2025-02-27T05:55:00,2025-02-27T14:55:00,125005000.0,125100000.0,124900000.0,125086000.0,1740635999668,1758518060.74948,14.06428386,5
KRW-BTC,2025-02-27T05:50:00,2025-02-27T14:50:00,124840000.0,125035000.0,124704000.0,125000000.0,1740635700007,2870536084.24898,22.97735091,5
KRW-BTC,2025-02-27T05:45:00,2025-02-27T14:45:00,124828000.0,124941000.0,124682000.0,124848000.0,1740635399250,1474619180.22658,11.81584657,5
KRW-BTC,2025-02-27T05:40:00,2025-02-27T14:40:00,124900000.0,124956000.0,124828000.0,124848000.0,1740635099316,3079172551.12568,24.65076863,5
KRW-BTC,2025-02-27T05:35:00,2025-02-27T14:35:00,124494000.0,124947000.0,124421000.0,124917000.0,1740634799971,1145629610.29187,9.18613233,5
KRW-BTC,2025-02-27T05:30:00,2025-02-27T14:30:00,124396000.0,124537000.0,124236000.0,124430000.0,1740634498783,1031568192.09368,8.2908253,5
KRW-BTC,2025-02-27T05:25:00,2025-02-27T14:25:00,124436000.0,124475000.0,124375000.0,124415000.0,1740634199604,1537639344.11359,12.35695111,5
KRW-BTC,2025-02-27T05:20:00,2025-02-27T14:20:00,124576000.0,124578000.0,124300000.0,124436000.0,1740633897140,1243596807.78429,9.9929931,5
KRW-BTC,2025-02-27T05:15:00,2025-02-27T14:15:00,124697000.0,124849000.0,124579000.0,124579000.0,1740633598321,1951775303.04516,15.64413327,5
KRW-BTC,2025-02-27T05:10:00,2025-02-27T14:10:00,124397000.0,124766000.0,124372000.0,124697000.0,1740633298842,2330259152.38632,18.70358447,5
KRW-BTC,2025-02-27T05:05:00,2025-02-27T14:05:00,124009000.0,124409000.0,124001000.0,124388000.0,1740632999341,2332115355.20941,18.76968674,5
KRW-BTC,2025-02-27T05:00:00,2025-02-27T14:00:00,124129000.0,124132000.0,124000000.0,124001000.0,1740632699490,1682863789.02756,13.56370123,5
KRW-BTC,2025-02-27T04:55:00,2025-02-27T13:55:00,124181000.0,124260000.0,124004000.0,124129000.0,1740632399937,2852465983.36931,22.9724348,5
KRW-BTC,2025-02-27T04:50:00,2025-02-27T13:50:00,123917000.0,124181000.0,123856000.0,124181000.0,1740632098358,1802436442.7581,14.52644694,5
KRW-BTC,2025-02-27T04:45:00,2025-02-27T13:45:00,123968000.0,124000000.0,123800000.0,123917000.0,1740631798099,1196924379.87354,9.66324122,5
KRW-BTC,2025-02-27T04:40:00,2025-02-27T13:40:00,123575000.0,124000000.0,123562000.0,123993000.0,1740631498738,1209264036.29998,9.77252544,5
KRW-BTC,2025-02-27T04:35:00,2025-02-27T13:35:00,123694000.0,123694000.0,123489000.0,123575000.0,1740631199353,900581901.61176,7.28879005,5
KRW-BTC,2025-02-27T04:30:00,2025-02-27T13:30:00,123591000.0,123694000.0,123525000.0,123694000.0,1740630899479,977321193.58466,7.90701375,5
KRW-BTC,2025-02-27T04:25:00,2025-02-27T13:25:00,123500000.0,123592000.0,123430000.0,123591000.0,1740630600019,824050009.47533,6.67204933,5
KRW-BTC,2025-02-27T04:20:00,2025-02-27T13:20:00,123515000.0,123602000.0,123331000.0,123502000.0,1740630298702,1123365568.14228,9.09911087,5
KRW-BTC,2025-02-27T04:15:00,2025-02-27T13:15:00,123785000.0,124000000.0,123514000.0,123514000.0,1740630000019,1851616855.97495,14.95995005,5
KRW-BTC,2025-02-27T04:10:00,2025-02-27T13:10:00,123985000.0,123998000.0,123774000.0,123785000.0,1740629700038,700055222.60405,5.65443793,5
KRW-BTC,2025-02-27T04:05:00,2025-02-27T13:05:00,123846000.0,124210000.0,123790000.0,123996000.0,1740629398415,2539978099.611,20.48398747,5
KRW-BTC,2025-02-27T04:00:00,2025-02-27T13:00:00,124070000.0,124104000.0,123759000.0,123846000.0,1740629099690,1249134279.81999,10.08227868,5
KRW-BTC,2025-02-27T03:55:00,2025-02-27T12:55:00,123978000.0,124238000.0,123923000.0,124100000.0,1740628799259,2872138117.98422,23.14718963,5
KRW-BTC,2025-02-27T03:50:00,2025-02-27T12:50:00,123890000.0,123980000.0,123805000.0,123973000.0,1740628499679,1983954779.29374,16.01370038,5
KRW-BTC,2025-02-27T03:45:00,2025-02-27T12:45:00,123670000.0,123891000.0,123600000.0,123890000.0,1740628199841,1777763521.40399,14.36033685,5
KRW-BTC,2025-02-27T03:40:00,2025-02-27T12:40:00,123735000.0,123805000.0,123600000.0,123689000.0,1740627899902,1660253192.56318,13.41446628,5
KRW-BTC,2025-02-27T03:35:00,2025-02-27T12:35:00,123577000.0,123750000.0,123521000.0,123735000.0,1740627598776,1507519818.92789,12.1894408,5
KRW-BTC,2025-02-27T03:30:00,2025-02-27T12:30:00,123330000.0,123577000.0,123250000.0,123577000.0,1740627296974,905714901.65809,7.3371426,5
KRW-BTC,2025-02-27T03:25:00,2025-02-27T12:25:00,123522000.0,123648000.0,123242000.0,123242000.0,1740626999396,1237115282.3607,10.02750913,5
KRW-BTC,2025-02-27T03:20:00,2025-02-27T12:20:00,123439000.0,123650000.0,123268000.0,123522000.0,1740626699736,3028431794.68353,24.52210971,5
KRW-BTC,2025-02-27T03:15:00,2025-02-27T12:15:00,123350000.0,123600000.0,123300000.0,123439000.0,1740626399038,1369945739.41337,11.0980801,5
KRW-BTC,2025-02-27T03:10:00,2025-02-27T12:10:00,123124000.0,123445000.0,123112000.0,123350000.0,1740626099930,1650626293.67796,13.38656497,5
KRW-BTC,2025-02-27T03:05:00,2025-02-27T12:05:00,123126000.0,123200000.0,123102000.0,123125000.0,1740625799646,795556724.04768,6.46045216,5
KRW-BTC,2025-02-27T03:00:00,2025-02-27T12:00:00,122784000.0,123140000.0,122712000.0,123126000.0,1740625499352,1560902983.0785,12.6993259,5
KRW-BTC,2025-02-27T02:55:00,2025-02-27T11:55:00,123129000.0,123129000.0,122593000.0,122712000.0,1740625200048,2515442943.34481,20.48232507,5
KRW-BTC,2025-02-27T02:50:00,2025-02-27T11:50:00,123107000.0,123155000.0,123014000.0,123129000.0,1740624899316,943781630.01,7.66937946,5
KRW-BTC,2025-02-27T02:45:00,2025-02-27T11:45:00,123110000.0,123157000.0,122970000.0,123155000.0,1740624598414,1761228204.41451,14.31269506,5
KRW-BTC,2025-02-27T02:40:00,2025-02-27T11:40:00,123150000.0,123157000.0,122984000.0,123110000.0,1740624298719,1060641616.39494,8.61760676,5
KRW-BTC,2025-02-27T02:35:00,2025-02-27T11:35:00,123464000.0,123474000.0,122990000.0,122990000.0,1740623998490,3462000586.82121,28.12061313,5
KRW-BTC,2025-02-27T02:30:00,2025-02-27T11:30:00,123721000.0,123723000.0,123463000.0,123464000.0,1740623699601,1181528144.1102,9.5571894,5
KRW-BTC,2025-02-27T02:25:00,2025-02-27T11:25:00,123815000.0,123904000.0,123603000.0,123721000.0,1740623397711,1477638486.73179,11.93398436,5
KRW-BTC,2025-02-27T02:20:00,2025-02-27T11:20:00,123706000.0,123820000.0,123670000.0,123815000.0,1740623099449,1147572619.18277,9.2715215,5
KRW-BTC,2025-02-27T02:15:00,2025-02-27T11:15:00,123448000.0,123706000.0,123418000.0,123706000.0,1740622799763,1600372911.85968,12.95733635,5
KRW-BTC,2025-02-27T02:10:00,2025-02-27T11:10:00,123449000.0,123497000.0,123383000.0,123449000.0,1740622498756,984889237.68655,7.97904954,5
KRW-BTC,2025-02-27T02:05:00,2025-02-27T11:05:00,123587000.0,123653000.0,123400000.0,123448000.0,1740622199536,884239208.62746,7.15842195,5
KRW-BTC,2025-02-27T02:00:00,2025-02-27T11:00:00,123516000.0,123707000.0,123388000.0,123587000.0,1740621899481,1803404024.14444,14.59922256,5
KRW-BTC,2025-02-27T01:55:00,2025-02-27T10:55:00,123800000.0,123823000.0,123501000.0,123501000.0,1740621599591,1100271650.79408,8.89781659,5
KRW-BTC,2025-02-27T01:50:00,2025-02-27T10:50:00,123591000.0,123805000.0,123506000.0,123805000.0,1740621297966,896318639.52958,7.25024424,5
KRW-BTC,2025-02-27T01:45:00,2025-02-27T10:45:00,123629000.0,123654000.0,123395000.0,123591000.0,1740620996419,1922197951.78024,15.56190995,5
KRW-BTC,2025-02-27T01:40:00,2025-02-27T10:40:00,123540000.0,123865000.0,123531000.0,123629000.0,1740620699708,1059686336.36311,8.56764955,5
KRW-BTC,2025-02-27T01:35:00,2025-02-27T10:35:00,123692000.0,123868000.0,123530000.0,123540000.0,1740620399571,1196975008.31855,9.67633943,5
KRW-BTC,2025-02-27T01:30:00,2025-02-27T10:30:00,124000000.0,124200000.0,123577000.0,123691000.0,1740620099976,3201415467.92025,25.86208505,5
KRW-BTC,2025-02-27T01:25:00,2025-02-27T10:25:00,123549000.0,124333000.0,123549000.0,124001000.0,1740619799830,6638825060.09636,53.52274097,5
KRW-BTC,2025-02-27T01:20:00,2025-02-27T10:20:00,123044000.0,123550000.0,123032000.0,123549000.0,1740619499670,1752793056.7496,14.20271781,5
KRW-BTC,2025-02-27T01:15:00,2025-02-27T10:15:00,123240000.0,123399000.0,123023000.0,123032000.0,1740619196177,1455908884.48418,11.81111515,5
KRW-BTC,2025-02-27T01:10:00,2025-02-27T10:10:00,122760000.0,123248000.0,122745000.0,123242000.0,1740618899519,1017114674.06906,8.26694262,5
KRW-BTC,2025-02-27T01:05:00,2025-02-27T10:05:00,123181000.0,123181000.0,122642000.0,122760000.0,1740618599817,1910331080.97255,15.54994262,5
KRW-BTC,2025-02-27T01:00:00,2025-02-27T10:00:00,123360000.0,123361000.0,123077000.0,123181000.0,1740618299988,1731511055.04369,14.05253028,5
KRW-BTC,2025-02-27T00:55:00,2025-02-27T09:55:00,123254000.0,123386000.0,123190000.0,123361000.0,1740617999168,1586430548.96791,12.86240634,5
KRW-BTC,2025-02-27T00:50:00,2025-02-27T09:50:00,123300000.0,123381000.0,123199000.0,123228000.0,1740617699967,2481002120.85314,20.11920719,5
KRW-BTC,2025-02-27T00:45:00,2025-02-27T09:45:00,122947000.0,123338000.0,122893000.0,123199000.0,1740617399330,1973877112.17275,16.02828466,5
KRW-BTC,2025-02-27T00:40:00,2025-02-27T09:40:00,122419000.0,123081000.0,122368000.0,122947000.0,1740617099902,3242090925.82889,26.40066204,5
KRW-BTC,2025-02-27T00:35:00,2025-02-27T09:35:00,122137000.0,122419000.0,122100000.0,122410000.0,1740616799770,4006099671.59647,32.79192423,5
KRW-BTC,2025-02-27T00:30:00,2025-02-27T09:30:00,122606000.0,122682000.0,122120000.0,122120000.0,1740616499447,3018899616.7708,24.67815926,5
